user_id,credit_limit,avg_repayment_time,transaction_success_rate,response_speed,discount_hit_rate,commission_acceptance_rate,user_rating,default_count,record_timestamp
IND10271,116508,17.19,0.9135,205.36,0.5253,0.7973,4,0,2024-07-19 12:46:00
IND10271,115938,8.98,0.8809,152.91,0.3783,0.729,3,0,2024-07-24 14:10:00
IND10271,120299,10.68,0.9545,261.34,0.3809,0.7573,4,0,2024-07-25 22:59:00
IND10271,118347,28.61,0.9901,57.74,0.6073,0.7174,3,0,2024-07-27 10:17:00
IND10271,111085,43.36,0.9751,41.54,0.2174,0.8497,2,0,2024-07-27 14:16:00
IND10271,113180,9.03,0.8642,147.15,0.5487,0.896,2,0,2024-07-30 19:25:00
IND10272,152119,30.63,0.86,264.04,0.9043,0.8854,1,1,2024-07-02 12:48:00
IND10272,150230,11.73,0.9775,99.54,0.4539,0.7591,1,1,2024-07-04 11:33:00
IND10272,150075,37.53,0.8691,136.33,0.6571,0.9028,2,0,2024-07-06 11:03:00
IND10272,157532,35.86,0.8611,128.07,0.453,0.9356,1,0,2024-07-09 09:21:00
IND10272,154644,26.4,0.8761,57.28,0.7729,0.8776,1,0,2024-07-10 09:24:00
IND10272,153134,42.59,0.9851,82.18,0.8485,0.7749,1,0,2024-07-13 17:33:00
IND10272,154716,13.3,0.8779,101.54,0.2278,0.8955,1,1,2024-07-15 17:52:00
IND10272,155955,27.9,0.9963,281.96,0.5208,0.9171,1,1,2024-07-19 11:30:00
IND10272,154655,6.71,0.9825,215.36,0.3809,0.966,4,0,2024-07-21 22:39:00
IND10272,157069,12.69,0.9735,88.98,0.9445,0.7949,1,1,2024-07-22 17:50:00
IND10272,156759,14.99,0.898,135.99,0.3269,0.8489,4,0,2024-07-22 20:06:00
IND10272,152719,30.01,0.8641,211.64,0.7436,0.998,2,0,2024-07-26 20:12:00
IND10272,154027,12.34,0.9526,95.55,0.2067,0.89,1,0,2024-07-28 18:10:00
IND10272,157327,12.28,0.8729,262.14,0.9064,0.8464,3,0,2024-07-29 21:26:00
IND10273,124156,25.97,0.9403,290.77,0.841,0.7618,2,0,2024-07-01 17:07:00
IND10273,130482,14.74,0.9435,44.88,0.2534,0.9485,2,0,2024-07-01 18:52:00
IND10273,129632,3.32,0.9628,254.0,0.4078,0.7644,5,1,2024-07-02 13:55:00
IND10273,132345,33.51,0.8688,90.32,0.366,0.814,5,0,2024-07-09 19:48:00
IND10273,131951,19.13,0.9761,137.1,0.3788,0.8643,3,1,2024-07-11 21:15:00
IND10273,128860,42.53,0.9996,208.86,0.6292,0.9125,2,0,2024-07-12 15:39:00
IND10273,126943,19.41,0.9308,254.65,0.2453,0.879,5,0,2024-07-14 13:23:00
IND10273,129606,43.36,0.9385,238.34,0.234,0.732,4,0,2024-07-16 20:21:00
IND10273,126300,15.34,0.9015,117.08,0.4582,0.9361,4,0,2024-07-17 14:42:00
IND10273,127554,43.04,0.8608,128.45,0.686,0.7236,3,0,2024-07-22 14:24:00
IND10273,125225,12.43,0.9285,63.41,0.411,0.8548,3,0,2024-07-26 09:00:00
IND10273,125283,39.91,0.9491,45.27,0.7584,0.8561,4,0,2024-07-28 19:25:00
IND10274,176549,22.18,0.9597,142.69,0.2386,0.907,5,0,2024-07-02 10:31:00
IND10274,176489,13.43,0.864,164.97,0.5737,0.8042,5,0,2024-07-07 19:09:00
IND10274,176176,19.33,0.9807,18.47,0.5996,0.9618,4,0,2024-07-08 17:31:00
IND10274,175165,25.08,0.9473,216.09,0.6829,0.931,1,0,2024-07-10 21:43:00
IND10274,167548,39.44,0.9462,279.33,0.8319,0.7027,1,0,2024-07-12 14:59:00
IND10274,177320,37.41,0.984,24.0,0.3396,0.7888,1,0,2024-07-21 13:55:00
IND10274,170098,35.94,0.9924,119.25,0.6328,0.7259,4,0,2024-07-22 21:44:00
IND10274,171343,41.69,0.8507,237.87,0.681,0.714,1,0,2024-07-24 14:18:00
IND10274,177237,39.88,0.8713,205.44,0.4934,0.8199,4,0,2024-07-24 17:50:00
IND10274,167560,17.41,0.9858,174.48,0.3627,0.7368,1,0,2024-07-26 19:20:00
IND10274,171242,2.2,0.9095,150.68,0.7571,0.72,5,1,2024-07-28 15:10:00
IND10274,175696,12.94,0.9628,54.4,0.4968,0.8968,5,1,2024-07-29 17:50:00
IND10275,114798,30.67,0.9219,147.5,0.4564,0.7321,4,0,2024-07-03 20:44:00
IND10275,116641,39.36,0.9362,74.31,0.5025,0.9927,1,0,2024-07-04 14:45:00
IND10275,108708,3.66,0.8978,239.86,0.4701,0.797,1,1,2024-07-06 22:59:00
IND10275,110825,38.15,0.9093,270.77,0.3955,0.818,2,0,2024-07-08 11:10:00
IND10275,109210,40.61,0.8752,191.75,0.7792,0.7815,3,0,2024-07-08 19:16:00
IND10275,115929,4.08,0.948,215.59,0.8966,0.801,1,0,2024-07-16 18:34:00
IND10275,109670,11.52,0.9855,152.44,0.7092,0.7438,1,0,2024-07-21 13:24:00
IND10275,114805,33.57,0.8697,76.2,0.2901,0.7742,4,0,2024-07-21 18:50:00
IND10275,112079,4.27,0.9048,23.73,0.2782,0.7427,5,0,2024-07-25 22:38:00
IND10275,107887,11.98,0.9099,75.25,0.4644,0.9186,3,0,2024-07-28 11:59:00
IND10275,108114,22.77,0.9917,124.11,0.731,0.721,3,1,2024-07-29 14:49:00
IND10275,107722,15.1,0.9996,201.01,0.8917,0.8307,4,0,2024-07-29 18:07:00
IND10275,108073,27.69,0.9124,56.98,0.3335,0.7233,2,0,2024-07-30 16:40:00
IND10276,178998,42.13,0.9942,261.76,0.629,0.8261,1,0,2024-07-03 13:47:00
IND10276,178038,20.9,0.9549,60.64,0.6818,0.8782,3,0,2024-07-04 12:05:00
IND10276,179026,11.71,0.9532,240.38,0.5407,0.9627,3,1,2024-07-05 21:18:00
IND10276,173427,25.76,0.981,158.22,0.2437,0.869,5,0,2024-07-07 21:24:00
IND10276,178782,33.88,0.9401,42.41,0.7926,0.7239,5,0,2024-07-08 09:25:00
IND10276,175568,6.79,0.9193,62.38,0.7588,0.7354,1,0,2024-07-10 08:37:00
IND10276,179352,5.13,0.8782,226.37,0.6438,0.8622,4,0,2024-07-11 20:23:00
IND10276,182660,14.84,0.9826,271.4,0.4188,0.7467,3,0,2024-07-13 17:47:00
IND10276,180760,15.11,0.9222,216.05,0.3579,0.9217,2,0,2024-07-16 18:29:00
IND10276,175894,43.53,0.8861,271.48,0.6354,0.737,2,0,2024-07-17 18:38:00
IND10276,177515,22.89,0.946,10.86,0.3899,0.7836,1,0,2024-07-18 21:29:00
IND10276,180460,44.08,0.9771,274.5,0.3066,0.7634,1,0,2024-07-19 13:08:00
IND10276,182060,20.15,0.9013,37.3,0.3653,0.7671,4,1,2024-07-26 11:14:00
IND10276,174353,19.65,0.9256,290.49,0.6962,0.9715,5,0,2024-07-30 11:47:00
IND10277,59446,29.81,0.8667,254.45,0.925,0.9138,2,0,2024-07-01 16:25:00
IND10277,63362,26.92,0.9047,172.6,0.5289,0.786,4,0,2024-07-02 20:21:00
IND10277,55847,25.96,0.86,14.15,0.8672,0.847,5,0,2024-07-10 10:47:00
IND10277,58309,40.16,0.9984,15.88,0.4949,0.9453,4,0,2024-07-10 21:42:00
IND10277,55883,33.27,0.9662,198.2,0.3492,0.8191,2,0,2024-07-16 12:45:00
IND10277,57743,19.73,0.9731,167.55,0.5838,0.7165,5,0,2024-07-16 18:53:00
IND10277,54342,31.65,0.8694,65.29,0.8133,0.898,1,0,2024-07-20 13:19:00
IND10277,59976,25.98,0.9713,47.18,0.2746,0.9451,5,0,2024-07-23 09:17:00
IND10277,55913,11.75,0.9958,244.5,0.6251,0.7711,2,0,2024-07-23 19:03:00
IND10277,55874,22.98,0.9017,69.15,0.3099,0.8968,2,0,2024-07-27 19:13:00
IND10277,63870,28.32,0.8533,298.15,0.3375,0.9132,2,0,2024-07-28 15:46:00
IND10278,174429,19.87,0.8608,132.61,0.793,0.9415,4,1,2024-07-04 10:20:00
IND10278,178499,38.36,0.9783,177.38,0.5887,0.8219,5,0,2024-07-05 15:44:00
IND10278,173920,40.37,0.9078,210.65,0.3011,0.8622,2,1,2024-07-07 20:47:00
IND10278,177891,24.25,0.8846,202.31,0.798,0.7958,3,0,2024-07-10 19:59:00
IND10278,172791,4.42,0.9922,11.1,0.9326,0.9187,4,0,2024-07-10 22:09:00
IND10278,173685,34.15,0.9844,260.15,0.316,0.8464,4,0,2024-07-13 09:33:00
IND10278,169966,27.66,0.9726,147.85,0.7533,0.7057,3,1,2024-07-15 18:10:00
IND10278,174878,13.36,0.9591,252.81,0.7882,0.7822,4,0,2024-07-22 15:22:00
IND10278,179058,4.9,0.8751,248.22,0.4511,0.9118,2,0,2024-07-23 21:35:00
IND10278,178401,10.63,0.8598,220.54,0.485,0.9653,2,0,2024-07-24 18:00:00
IND10278,170781,21.62,0.9194,283.93,0.4402,0.9691,3,1,2024-07-24 21:36:00
IND10278,176005,15.69,0.9554,224.1,0.6932,0.999,5,1,2024-07-28 20:03:00
IND10279,20085,32.5,0.9892,258.94,0.4213,0.9799,5,0,2024-07-06 18:47:00
IND10279,23964,19.23,0.8997,292.79,0.7345,0.8136,4,0,2024-07-08 08:07:00
IND10279,20195,24.98,0.9799,98.13,0.7985,0.9913,2,1,2024-07-13 14:43:00
IND10279,20938,41.87,0.8639,37.79,0.557,0.8764,2,0,2024-07-13 15:19:00
IND10279,22917,26.14,0.905,22.87,0.4769,0.8497,5,0,2024-07-14 10:40:00
IND10279,26114,4.23,0.9074,124.16,0.9492,0.7899,3,1,2024-07-16 10:03:00
IND10279,20686,25.08,0.9443,244.9,0.7714,0.9283,1,0,2024-07-17 18:21:00
IND10279,26336,42.84,0.9075,184.52,0.5377,0.9028,1,0,2024-07-25 15:55:00
IND10279,18707,12.24,0.8852,298.88,0.2035,0.8919,4,1,2024-07-25 19:50:00
IND10279,20634,40.87,0.8747,216.58,0.7489,0.8318,2,0,2024-07-30 08:06:00
IND10280,112862,19.33,0.906,296.33,0.8402,0.8164,3,1,2024-07-01 09:07:00
IND10280,114142,44.14,0.9313,80.32,0.3437,0.7425,4,0,2024-07-03 16:53:00
IND10280,114522,26.38,0.8989,129.18,0.4383,0.8746,1,1,2024-07-04 15:41:00
IND10280,109660,41.36,0.8808,143.72,0.5458,0.9432,5,1,2024-07-06 14:52:00
IND10280,112512,21.48,0.9906,275.17,0.3903,0.8205,5,0,2024-07-08 08:37:00
IND10280,110972,42.63,0.862,231.82,0.54,0.8167,4,0,2024-07-10 17:08:00
IND10280,110289,2.88,0.8821,63.63,0.2255,0.7964,1,0,2024-07-11 09:45:00
IND10280,116066,5.1,0.9024,207.14,0.7271,0.9895,1,0,2024-07-13 16:52:00
IND10280,116546,36.45,0.9319,95.9,0.5668,0.7657,4,0,2024-07-16 18:44:00
IND10280,115900,6.13,0.9991,228.27,0.5283,0.8855,5,0,2024-07-19 15:17:00
IND10280,113396,43.4,0.8569,201.29,0.7813,0.7639,3,0,2024-07-21 18:28:00
IND10280,114243,29.21,1.0,158.7,0.6136,0.8243,1,0,2024-07-26 17:11:00
IND10280,111584,4.09,0.944,280.58,0.9182,0.8791,5,0,2024-07-26 20:33:00
IND10281,88479,38.83,0.9275,77.19,0.2108,0.896,2,0,2024-07-01 16:28:00
IND10281,88208,43.82,0.9568,280.62,0.9437,0.8285,3,0,2024-07-02 16:57:00
IND10281,82989,16.55,0.9438,252.73,0.2461,0.9916,1,0,2024-07-03 09:32:00
IND10281,84123,18.13,0.9625,77.54,0.5865,0.9186,3,0,2024-07-04 08:08:00
IND10281,80978,30.84,0.8658,268.38,0.5267,0.9759,1,0,2024-07-06 21:38:00
IND10281,83333,39.53,0.8564,293.59,0.945,0.8793,5,0,2024-07-07 18:10:00
IND10281,79850,40.34,0.8807,259.07,0.4258,0.9823,3,0,2024-07-12 16:10:00
IND10281,83134,34.93,0.9892,285.52,0.703,0.8231,3,0,2024-07-17 22:22:00
IND10281,81716,13.89,0.8575,147.78,0.243,0.9155,1,0,2024-07-18 12:54:00
IND10281,79221,6.99,0.9145,67.0,0.8166,0.7242,2,1,2024-07-19 15:44:00
IND10281,86246,43.44,0.8718,292.6,0.2643,0.7656,4,0,2024-07-22 08:15:00
IND10281,80332,15.03,0.8646,196.89,0.3356,0.7772,3,1,2024-07-22 16:28:00
IND10281,80674,21.14,0.9983,204.33,0.7698,0.7357,5,0,2024-07-23 21:50:00
IND10281,79747,40.45,0.8772,143.03,0.641,0.8542,1,1,2024-07-25 20:13:00
IND10282,134553,22.31,0.9224,175.67,0.8857,0.7088,2,0,2024-07-02 11:09:00
IND10282,138521,20.47,0.9113,218.78,0.3443,0.9466,3,0,2024-07-09 14:41:00
IND10282,134865,16.94,0.9184,171.75,0.7147,0.7716,5,1,2024-07-12 12:08:00
IND10282,128888,35.21,0.9438,99.33,0.4897,0.7917,2,0,2024-07-13 15:05:00
IND10282,134665,37.3,0.9476,218.03,0.7908,0.9201,5,0,2024-07-14 09:35:00
IND10282,137243,8.23,0.8777,28.32,0.8663,0.9793,5,0,2024-07-17 11:44:00
IND10282,130865,33.61,0.9009,181.25,0.7506,0.9286,2,0,2024-07-18 11:04:00
IND10282,131428,39.17,0.9372,221.5,0.3775,0.7792,5,0,2024-07-20 10:26:00
IND10282,137392,33.9,0.8593,24.77,0.7202,0.867,2,0,2024-07-20 16:13:00
IND10282,131622,31.46,0.9708,119.76,0.7601,0.9651,3,0,2024-07-21 19:41:00
IND10282,137331,7.34,0.9713,53.12,0.4875,0.7207,3,0,2024-07-22 14:44:00
IND10282,133497,31.92,0.8987,73.52,0.2601,0.9126,1,0,2024-07-22 21:02:00
IND10282,135304,27.75,0.9252,190.67,0.3031,0.7957,2,0,2024-07-23 13:36:00
IND10282,136802,12.29,0.953,259.21,0.4903,0.9627,3,0,2024-07-28 21:13:00
IND10283,126472,22.16,0.9998,56.06,0.9107,0.9473,3,1,2024-07-04 16:07:00
IND10283,134231,26.73,0.9618,291.69,0.8587,0.7355,4,0,2024-07-04 16:22:00
IND10283,132376,14.72,0.8525,66.83,0.4969,0.7592,3,0,2024-07-05 21:51:00
IND10283,126996,11.01,0.9082,185.97,0.6927,0.8735,1,1,2024-07-06 16:46:00
IND10283,130853,18.13,0.9588,149.47,0.6173,0.9524,4,0,2024-07-08 14:06:00
IND10283,135770,28.57,0.9524,121.52,0.8518,0.7487,2,1,2024-07-09 08:06:00
IND10283,126880,7.8,0.9134,36.38,0.3974,0.8114,1,1,2024-07-12 22:21:00
IND10283,135812,30.95,0.9715,244.03,0.4774,0.8702,5,0,2024-07-14 09:21:00
IND10283,130776,2.15,0.9212,68.08,0.4431,0.9936,3,0,2024-07-19 21:51:00
IND10283,132588,33.6,0.8792,179.46,0.6427,0.7883,1,0,2024-07-20 11:04:00
IND10283,126185,20.08,0.985,33.15,0.8301,0.9486,3,0,2024-07-26 14:24:00
IND10284,126521,30.19,0.9185,189.86,0.3797,0.8303,3,0,2024-07-01 18:32:00
IND10284,122714,8.64,0.987,134.26,0.4834,0.7694,5,0,2024-07-14 19:29:00
IND10284,121934,30.17,0.8848,292.43,0.6278,0.9721,2,1,2024-07-15 13:51:00
IND10284,125878,43.3,0.9147,115.96,0.5345,0.8283,4,0,2024-07-16 17:08:00
IND10284,128088,21.61,0.9728,14.94,0.6366,0.9642,4,0,2024-07-17 12:17:00
IND10284,131029,3.38,0.8995,16.99,0.5742,0.8517,3,0,2024-07-18 12:38:00
IND10284,122284,3.57,0.9639,170.19,0.7877,0.9092,5,1,2024-07-18 17:56:00
IND10284,130635,39.87,0.9881,249.02,0.249,0.8331,4,0,2024-07-19 19:17:00
IND10284,122021,37.17,0.9161,159.72,0.4187,0.9517,2,0,2024-07-22 10:09:00
IND10284,121100,13.33,0.942,109.92,0.4318,0.7622,3,0,2024-07-23 20:15:00
IND10284,121095,11.99,0.86,120.28,0.8413,0.7234,3,0,2024-07-25 14:11:00
IND10284,128660,22.7,0.8883,104.63,0.2537,0.7878,3,0,2024-07-26 19:43:00
IND10284,129333,37.78,0.9194,136.04,0.7241,0.9145,1,0,2024-07-29 08:10:00
IND10284,126192,41.09,0.9835,144.94,0.3009,0.704,1,0,2024-07-30 19:40:00
IND10285,138224,31.71,0.9414,299.95,0.8016,0.8287,1,0,2024-07-03 19:15:00
IND10285,142018,23.87,0.8587,54.59,0.9107,0.8629,1,0,2024-07-06 17:03:00
IND10285,143300,34.13,0.8538,84.75,0.3219,0.9869,1,0,2024-07-10 14:49:00
IND10285,140610,24.98,0.9931,42.83,0.3558,0.9888,2,1,2024-07-10 18:54:00
IND10285,143405,9.05,0.977,48.25,0.2264,0.8185,2,1,2024-07-16 15:32:00
IND10285,143436,7.55,0.9067,278.05,0.6627,0.881,1,1,2024-07-20 11:58:00
IND10285,146435,35.75,0.9474,178.64,0.876,0.7064,4,0,2024-07-22 16:59:00
IND10285,142325,34.3,0.8968,218.01,0.35,0.838,5,0,2024-07-23 09:25:00
IND10285,142381,28.72,0.857,186.26,0.4808,0.9242,1,0,2024-07-23 14:44:00
IND10285,142832,11.82,0.8806,131.75,0.4418,0.9161,5,0,2024-07-23 22:59:00
IND10285,141422,4.66,0.9608,227.49,0.6883,0.9197,1,0,2024-07-24 12:35:00
IND10285,139289,23.14,0.9576,159.82,0.2057,0.7235,4,0,2024-07-26 21:00:00
IND10285,145621,43.18,0.914,113.38,0.9485,0.8596,3,0,2024-07-28 09:40:00
IND10286,150822,11.35,0.9848,98.05,0.6481,0.779,3,0,2024-07-08 19:42:00
IND10286,150336,21.17,0.8622,119.56,0.9456,0.7146,3,0,2024-07-09 11:00:00
IND10286,152766,12.79,0.8844,19.14,0.5078,0.8377,1,1,2024-07-10 12:30:00
IND10286,144706,42.21,0.9005,299.28,0.9339,0.9336,1,0,2024-07-11 22:43:00
IND10286,144179,2.54,0.8947,298.85,0.5209,0.9665,5,0,2024-07-12 08:27:00
IND10286,143627,26.55,0.9389,234.81,0.6615,0.8781,1,1,2024-07-12 21:08:00
IND10286,149580,12.44,0.8749,181.9,0.771,0.7996,4,0,2024-07-13 10:23:00
IND10286,152324,37.0,0.9789,44.44,0.4124,0.9201,5,0,2024-07-13 11:59:00
IND10286,147115,27.67,0.8739,194.02,0.5226,0.7056,5,0,2024-07-15 10:43:00
IND10286,145363,11.07,0.9338,285.44,0.6565,0.791,5,0,2024-07-22 17:02:00
IND10286,144027,5.91,0.9665,64.91,0.7443,0.8324,2,1,2024-07-27 16:54:00
IND10286,144927,29.75,0.9804,280.56,0.8043,0.9876,5,1,2024-07-27 22:02:00
IND10286,148562,41.95,0.8912,164.33,0.2499,0.8275,5,0,2024-07-29 11:11:00
IND10286,146117,20.59,0.9498,164.08,0.241,0.9858,3,0,2024-07-30 22:41:00
IND10287,127212,36.04,0.9314,126.83,0.8383,0.7578,4,0,2024-07-01 10:49:00
IND10287,128433,21.41,0.8784,179.59,0.3473,0.9413,3,0,2024-07-01 17:29:00
IND10287,127187,20.63,0.9625,143.06,0.3226,0.7756,3,0,2024-07-08 15:25:00
IND10287,126149,23.02,0.8746,203.95,0.7131,0.7861,3,0,2024-07-10 13:06:00
IND10287,121831,2.2,0.985,53.08,0.5379,0.843,3,0,2024-07-10 13:27:00
IND10287,125719,8.63,0.8829,246.84,0.7503,0.758,1,0,2024-07-12 22:46:00
IND10287,130561,42.92,0.9468,142.08,0.5512,0.8232,2,0,2024-07-13 13:00:00
IND10287,124623,26.22,0.8995,134.66,0.6576,0.9727,2,0,2024-07-14 09:58:00
IND10287,126126,19.66,0.8929,107.69,0.4615,0.7597,1,1,2024-07-14 15:12:00
IND10287,129853,40.03,0.859,194.27,0.4382,0.875,1,0,2024-07-15 18:53:00
IND10287,125586,18.57,0.9852,247.99,0.6782,0.8964,1,0,2024-07-17 16:57:00
IND10287,122399,25.98,0.9019,130.76,0.7981,0.7486,2,0,2024-07-18 20:17:00
IND10287,129822,32.07,0.9432,15.61,0.4669,0.73,5,0,2024-07-28 15:03:00
IND10288,69046,13.71,0.9798,92.17,0.4752,0.8825,4,1,2024-07-01 13:56:00
IND10288,73982,29.63,0.9908,294.87,0.9102,0.9473,5,0,2024-07-01 20:43:00
IND10288,73570,17.04,0.9469,43.65,0.2695,0.898,2,0,2024-07-04 11:18:00
IND10288,73190,32.7,0.9895,217.98,0.6338,0.769,4,0,2024-07-05 09:06:00
IND10288,70960,6.52,0.9146,237.89,0.5378,0.7786,1,0,2024-07-05 10:22:00
IND10288,74675,29.06,0.9812,10.32,0.5977,0.7644,2,0,2024-07-05 13:47:00
IND10288,75027,26.52,0.9392,39.44,0.2017,0.7145,1,1,2024-07-05 14:26:00
IND10288,72878,12.77,0.9386,164.89,0.8334,0.9188,2,1,2024-07-11 20:48:00
IND10288,77465,30.82,0.9184,285.1,0.3345,0.9025,1,0,2024-07-14 15:35:00
IND10288,69085,3.55,0.9969,27.01,0.7654,0.7136,2,1,2024-07-16 18:17:00
IND10288,73875,4.96,0.957,17.08,0.6348,0.9521,4,0,2024-07-17 19:59:00
IND10288,75531,39.46,0.9139,77.2,0.4044,0.7661,4,0,2024-07-26 18:45:00
IND10288,76985,12.36,0.8973,66.8,0.7818,0.8946,3,0,2024-07-29 08:10:00
IND10289,173691,23.85,0.9346,283.5,0.3999,0.981,4,0,2024-07-03 20:27:00
IND10289,167642,11.17,0.9423,139.79,0.319,0.8596,5,0,2024-07-06 11:17:00
IND10289,168243,24.77,0.9081,213.18,0.6377,0.7245,5,0,2024-07-06 11:54:00
IND10289,166882,44.18,0.9477,217.67,0.3464,0.9307,4,0,2024-07-16 12:18:00
IND10289,170243,21.35,0.9744,223.93,0.5089,0.9205,2,0,2024-07-16 19:50:00
IND10289,173293,16.97,0.9641,48.37,0.5409,0.7555,2,0,2024-07-20 10:46:00
IND10289,170808,12.7,0.9729,242.88,0.9091,0.9993,4,1,2024-07-20 19:00:00
IND10289,167462,20.85,0.9381,153.92,0.8869,0.9816,1,0,2024-07-22 21:21:00
IND10289,173962,7.98,0.8774,242.98,0.5296,0.7441,2,0,2024-07-22 21:27:00
IND10289,168781,28.99,0.9093,12.82,0.7054,0.9137,1,0,2024-07-23 19:32:00
IND10289,170420,40.76,0.8703,250.7,0.4034,0.8418,1,0,2024-07-28 12:44:00
IND10290,150931,25.24,0.9314,239.1,0.4818,0.9986,4,1,2024-07-02 12:12:00
IND10290,147876,17.25,0.9983,287.48,0.6799,0.8,4,0,2024-07-02 16:27:00
IND10290,155440,8.34,0.8781,232.61,0.3671,0.9907,2,0,2024-07-03 21:03:00
IND10290,155570,39.57,0.8963,213.2,0.8463,0.7608,5,0,2024-07-04 14:11:00
IND10290,152175,17.67,0.9726,38.41,0.7098,0.788,1,0,2024-07-06 08:00:00
IND10290,153581,21.21,0.9603,119.82,0.8446,0.8296,2,0,2024-07-08 09:08:00
IND10290,155460,6.15,0.9705,261.18,0.6378,0.8098,2,0,2024-07-08 13:27:00
IND10290,153782,31.0,0.8886,276.41,0.6226,0.8066,4,0,2024-07-08 13:57:00
IND10290,155961,32.44,0.955,63.57,0.6478,0.9578,3,0,2024-07-09 13:45:00
IND10290,151304,42.49,0.9709,112.88,0.809,0.9769,1,1,2024-07-10 09:17:00
IND10290,149939,9.61,0.9638,275.4,0.9,0.8789,2,0,2024-07-10 15:17:00
IND10290,157543,11.46,0.9796,84.88,0.928,0.8792,2,0,2024-07-14 08:39:00
IND10290,152884,31.77,0.9009,82.24,0.7169,0.9909,4,0,2024-07-14 16:19:00
IND10290,157037,44.42,0.9952,130.3,0.7139,0.7803,1,0,2024-07-22 19:20:00
IND10291,75818,3.55,0.935,117.81,0.8694,0.7436,1,0,2024-07-03 16:39:00
IND10291,75634,19.99,0.9782,173.53,0.7314,0.9661,5,1,2024-07-04 08:37:00
IND10291,75934,29.6,0.9692,186.17,0.3424,0.8148,1,1,2024-07-04 18:00:00
IND10291,74746,11.12,0.894,146.75,0.3767,0.7738,3,1,2024-07-07 17:24:00
IND10291,70713,41.85,0.9077,37.0,0.4272,0.8494,2,0,2024-07-07 19:28:00
IND10291,70652,17.52,0.9766,217.83,0.2753,0.8874,3,0,2024-07-10 19:30:00
IND10291,74217,44.28,0.8835,29.27,0.4032,0.8193,4,0,2024-07-12 13:19:00
IND10291,74291,19.61,0.9426,271.01,0.7923,0.7582,3,0,2024-07-12 19:51:00
IND10291,77044,39.79,0.9842,141.53,0.5418,0.8546,5,0,2024-07-20 13:15:00
IND10291,74043,25.05,0.8677,199.01,0.2493,0.7301,3,0,2024-07-24 20:37:00
IND10291,70086,17.75,0.9205,172.49,0.9443,0.9269,5,0,2024-07-25 21:08:00
IND10291,75769,3.44,0.9007,133.98,0.2464,0.9445,1,0,2024-07-29 09:08:00
IND10292,153225,21.45,0.9776,235.73,0.8384,0.7816,4,0,2024-07-03 15:26:00
IND10292,151594,35.69,0.9999,256.8,0.7639,0.8986,1,0,2024-07-06 17:17:00
IND10292,149559,31.39,0.9284,198.46,0.8573,0.8159,2,0,2024-07-07 14:35:00
IND10292,151105,38.04,0.9316,224.07,0.793,0.8539,2,0,2024-07-10 08:36:00
IND10292,156184,6.84,0.8696,254.3,0.8318,0.8414,5,1,2024-07-12 22:23:00
IND10292,149704,21.71,0.8601,290.96,0.9292,0.8833,4,0,2024-07-16 18:34:00
IND10292,148567,33.73,0.9012,299.84,0.8365,0.778,4,0,2024-07-21 19:07:00
IND10292,156417,9.44,0.9425,173.45,0.332,0.9971,5,0,2024-07-24 10:02:00
IND10292,150273,13.4,0.9077,15.05,0.4871,0.9426,1,0,2024-07-26 19:12:00
IND10292,148989,20.74,0.925,212.25,0.4757,0.9592,3,0,2024-07-29 22:48:00
IND10292,147952,27.67,0.9897,193.25,0.5233,0.8701,5,1,2024-07-30 16:50:00
IND10293,149889,8.99,0.8877,72.27,0.7487,0.8411,5,0,2024-07-04 10:14:00
IND10293,145009,34.8,0.9463,289.53,0.6404,0.7912,2,0,2024-07-06 08:10:00
IND10293,151342,34.78,0.8835,138.1,0.753,0.8186,1,0,2024-07-06 15:48:00
IND10293,152806,43.53,0.8611,86.71,0.3504,0.9609,5,0,2024-07-07 17:44:00
IND10293,144700,38.31,0.8808,251.38,0.3314,0.9591,5,0,2024-07-09 12:54:00
IND10293,150482,29.62,0.8656,21.57,0.448,0.9464,2,0,2024-07-10 19:17:00
IND10293,149834,7.39,0.9757,43.02,0.585,0.8563,5,1,2024-07-13 16:49:00
IND10293,153173,9.04,0.8926,236.71,0.5453,0.9981,4,0,2024-07-13 17:17:00
IND10293,149947,17.16,0.9971,96.69,0.2054,0.8547,5,0,2024-07-15 16:45:00
IND10293,151281,40.71,0.8633,51.88,0.6769,0.955,1,0,2024-07-18 11:18:00
IND10293,149902,33.93,0.9372,151.15,0.4408,0.8054,1,0,2024-07-21 10:56:00
IND10293,151744,27.75,0.8909,147.88,0.5062,0.8061,1,0,2024-07-21 11:52:00
IND10293,147717,12.02,0.9016,91.35,0.5102,0.9142,1,1,2024-07-29 22:50:00
IND10293,145773,27.15,0.8918,145.32,0.6192,0.9657,3,0,2024-07-30 10:17:00
IND10294,114480,18.78,0.9729,13.47,0.8052,0.7406,3,0,2024-07-02 18:52:00
IND10294,122626,13.48,0.8844,27.69,0.3428,0.8339,3,0,2024-07-03 19:56:00
IND10294,123618,14.98,0.9491,102.57,0.5234,0.7157,5,1,2024-07-04 08:41:00
IND10294,120124,6.58,0.8845,12.45,0.9263,0.8776,5,0,2024-07-04 19:47:00
IND10294,121574,24.67,0.9037,10.66,0.4084,0.8544,3,0,2024-07-06 12:01:00
IND10294,114610,2.06,0.903,258.78,0.2205,0.701,5,0,2024-07-09 19:08:00
IND10294,117187,14.47,0.8643,273.39,0.6527,0.7725,4,0,2024-07-21 12:55:00
