user_id,amount,timestamp,merchant_category,city,device_type,payment_method,is_fraud,hour_of_day,day_of_week,transaction_date,device_code,payment_code,city_code,merchant_code
IND10235,32618.81,2024-07-24 15:45:00,Clothing,Delhi,Desktop,UPI,0,15,2,2024-07-24,1,0,1,6
IND10235,24764.64,2024-07-19 16:30:00,Grocery Store,Mumbai,Tablet,UPI,0,16,4,2024-07-19,2,0,0,0
IND10235,23407.18,2024-07-23 01:30:00,Travel Agency,Hyderabad,Tablet,UPI,0,1,1,2024-07-23,2,0,4,5
IND10235,26222.9,2024-08-09 23:15:00,Travel Agency,Hyderabad,Desktop,Debit Card,1,23,4,2024-08-09,1,2,4,5
IND10235,2302.83,2024-08-02 11:15:00,Jewelry,Bengaluru,Desktop,UPI,0,11,4,2024-08-02,1,0,2,3
IND10235,12366.73,2024-08-09 19:00:00,Electronics,Hyderabad,Tablet,Credit Card,0,19,4,2024-08-09,2,1,4,1
IND10236,1219.29,2024-08-01 12:15:00,Electronics,Chennai,Tablet,UPI,0,12,3,2024-08-01,2,0,3,1
IND10236,37849.91,2024-08-03 15:00:00,Travel Agency,Bengaluru,Desktop,UPI,1,15,5,2024-08-03,1,0,2,5
IND10236,28678.18,2024-07-19 02:45:00,Clothing,Hyderabad,Mobile,UPI,0,2,4,2024-07-19,0,0,4,6
IND10236,44809.51,2024-08-03 09:00:00,Department Store,Chennai,Tablet,Debit Card,0,9,5,2024-08-03,2,2,3,4
IND10236,39541.58,2024-07-23 23:45:00,Grocery Store,Delhi,Tablet,Credit Card,0,23,1,2024-07-23,2,1,1,0
IND10236,8374.06,2024-08-06 09:00:00,Pharmacy,Bengaluru,Desktop,Debit Card,0,9,1,2024-08-06,1,2,2,7
IND10236,20871.48,2024-07-25 22:00:00,Grocery Store,Bengaluru,Tablet,Credit Card,0,22,3,2024-07-25,2,1,2,0
IND10236,6421.13,2024-08-11 14:45:00,Clothing,Hyderabad,Desktop,Debit Card,0,14,6,2024-08-11,1,2,4,6
IND10236,42196.11,2024-07-29 07:45:00,Pharmacy,Bengaluru,Tablet,Credit Card,0,7,0,2024-07-29,2,1,2,7
IND10236,11339.69,2024-07-26 01:00:00,Travel Agency,Bengaluru,Mobile,UPI,0,1,4,2024-07-26,0,0,2,5
IND10236,33511.83,2024-08-05 16:15:00,Grocery Store,Delhi,Mobile,Debit Card,0,16,0,2024-08-05,0,2,1,0
IND10236,45039.98,2024-07-19 22:00:00,Pharmacy,Bengaluru,Tablet,Credit Card,0,22,4,2024-07-19,2,1,2,7
IND10236,38731.49,2024-08-12 08:00:00,Electronics,Chennai,Tablet,Credit Card,0,8,0,2024-08-12,2,1,3,1
IND10237,29894.93,2024-07-18 23:00:00,Restaurant,Delhi,Tablet,Credit Card,0,23,3,2024-07-18,2,1,1,2
IND10237,27050.42,2024-07-21 16:15:00,Department Store,Chennai,Desktop,Debit Card,0,16,6,2024-07-21,1,2,3,4
IND10237,48676.57,2024-07-23 11:45:00,Clothing,Bengaluru,Mobile,UPI,0,11,1,2024-07-23,0,0,2,6
IND10237,1910.94,2024-07-31 00:30:00,Travel Agency,Chennai,Tablet,UPI,0,0,2,2024-07-31,2,0,3,5
IND10237,44633.5,2024-08-08 16:30:00,Clothing,Hyderabad,Mobile,Debit Card,0,16,3,2024-08-08,0,2,4,6
IND10237,22697.62,2024-08-07 17:00:00,Clothing,Chennai,Tablet,Credit Card,0,17,2,2024-08-07,2,1,3,6
IND10237,1069.48,2024-07-25 00:45:00,Electronics,Hyderabad,Tablet,Credit Card,0,0,3,2024-07-25,2,1,4,1
IND10237,7123.4,2024-07-30 14:00:00,Jewelry,Bengaluru,Tablet,UPI,0,14,1,2024-07-30,2,0,2,3
IND10237,9135.09,2024-07-26 17:45:00,Grocery Store,Mumbai,Desktop,UPI,0,17,4,2024-07-26,1,0,0,0
IND10237,35825.4,2024-07-30 12:15:00,Department Store,Hyderabad,Tablet,Debit Card,0,12,1,2024-07-30,2,2,4,4
IND10237,15830.6,2024-07-24 05:45:00,Jewelry,Mumbai,Desktop,UPI,1,5,2,2024-07-24,1,0,0,3
IND10237,21538.73,2024-08-06 23:45:00,Department Store,Delhi,Tablet,UPI,0,23,1,2024-08-06,2,0,1,4
IND10238,39766.16,2024-07-18 21:45:00,Jewelry,Chennai,Tablet,Credit Card,0,21,3,2024-07-18,2,1,3,3
IND10238,16605.41,2024-07-16 08:45:00,Restaurant,Mumbai,Desktop,UPI,0,8,1,2024-07-16,1,0,0,2
IND10238,27948.11,2024-08-07 08:45:00,Pharmacy,Hyderabad,Mobile,Debit Card,0,8,2,2024-08-07,0,2,4,7
IND10238,21720.34,2024-08-11 11:00:00,Restaurant,Bengaluru,Desktop,UPI,0,11,6,2024-08-11,1,0,2,2
IND10238,8695.63,2024-07-26 02:30:00,Department Store,Hyderabad,Tablet,Credit Card,0,2,4,2024-07-26,2,1,4,4
IND10238,13344.47,2024-07-17 10:15:00,Department Store,Chennai,Tablet,UPI,0,10,2,2024-07-17,2,0,3,4
IND10238,43494.01,2024-07-20 15:30:00,Pharmacy,Hyderabad,Mobile,UPI,0,15,5,2024-07-20,0,0,4,7
IND10238,25471.77,2024-07-28 01:30:00,Pharmacy,Hyderabad,Tablet,UPI,0,1,6,2024-07-28,2,0,4,7
IND10238,34861.34,2024-07-20 15:15:00,Clothing,Bengaluru,Tablet,Credit Card,0,15,5,2024-07-20,2,1,2,6
IND10238,21927.04,2024-08-04 02:00:00,Electronics,Bengaluru,Mobile,Credit Card,1,2,6,2024-08-04,0,1,2,1
IND10238,10658.25,2024-07-22 21:45:00,Grocery Store,Delhi,Desktop,UPI,0,21,0,2024-07-22,1,0,1,0
IND10239,34296.99,2024-07-15 08:00:00,Pharmacy,Bengaluru,Desktop,Credit Card,0,8,0,2024-07-15,1,1,2,7
IND10239,26315.75,2024-08-08 03:45:00,Restaurant,Bengaluru,Tablet,Credit Card,0,3,3,2024-08-08,2,1,2,2
IND10239,33041.21,2024-08-12 19:00:00,Electronics,Chennai,Desktop,Credit Card,1,19,0,2024-08-12,1,1,3,1
IND10239,31563.99,2024-08-09 14:45:00,Electronics,Delhi,Desktop,Credit Card,1,14,4,2024-08-09,1,1,1,1
IND10239,18947.3,2024-07-26 14:15:00,Restaurant,Hyderabad,Desktop,Debit Card,0,14,4,2024-07-26,1,2,4,2
IND10239,40330.74,2024-07-23 14:30:00,Restaurant,Hyderabad,Desktop,Credit Card,0,14,1,2024-07-23,1,1,4,2
IND10239,30576.2,2024-08-12 15:45:00,Department Store,Delhi,Desktop,Credit Card,0,15,0,2024-08-12,1,1,1,4
IND10239,36268.34,2024-08-02 05:30:00,Department Store,Mumbai,Desktop,Credit Card,0,5,4,2024-08-02,1,1,0,4
IND10239,27139.75,2024-08-05 08:15:00,Grocery Store,Mumbai,Desktop,Credit Card,0,8,0,2024-08-05,1,1,0,0
IND10239,12386.15,2024-08-11 14:00:00,Grocery Store,Delhi,Desktop,Credit Card,0,14,6,2024-08-11,1,1,1,0
IND10239,14847.79,2024-07-30 08:00:00,Jewelry,Mumbai,Tablet,Debit Card,0,8,1,2024-07-30,2,2,0,3
IND10239,16487.74,2024-08-13 18:00:00,Restaurant,Bengaluru,Tablet,UPI,0,18,1,2024-08-13,2,0,2,2
IND10239,15609.14,2024-07-16 12:15:00,Jewelry,Bengaluru,Desktop,Credit Card,1,12,1,2024-07-16,1,1,2,3
IND10240,40469.27,2024-08-01 07:30:00,Grocery Store,Hyderabad,Mobile,Debit Card,0,7,3,2024-08-01,0,2,4,0
IND10240,26462.86,2024-07-21 06:15:00,Grocery Store,Bengaluru,Desktop,Debit Card,0,6,6,2024-07-21,1,2,2,0
IND10240,15431.66,2024-08-04 21:00:00,Clothing,Hyderabad,Desktop,Debit Card,0,21,6,2024-08-04,1,2,4,6
IND10240,10418.03,2024-07-24 18:30:00,Jewelry,Delhi,Desktop,UPI,0,18,2,2024-07-24,1,0,1,3
IND10240,5190.96,2024-07-29 13:30:00,Electronics,Bengaluru,Desktop,Credit Card,0,13,0,2024-07-29,1,1,2,1
IND10240,28330.65,2024-07-29 02:15:00,Grocery Store,Mumbai,Mobile,UPI,0,2,0,2024-07-29,0,0,0,0
IND10240,49120.94,2024-07-24 10:00:00,Restaurant,Chennai,Desktop,Credit Card,0,10,2,2024-07-24,1,1,3,2
IND10240,34330.79,2024-07-29 20:15:00,Grocery Store,Mumbai,Desktop,Credit Card,0,20,0,2024-07-29,1,1,0,0
IND10240,13950.62,2024-08-10 01:15:00,Clothing,Delhi,Tablet,Credit Card,0,1,5,2024-08-10,2,1,1,6
IND10240,41651.02,2024-07-20 11:15:00,Restaurant,Mumbai,Tablet,Debit Card,0,11,5,2024-07-20,2,2,0,2
IND10241,41726.87,2024-07-24 21:45:00,Electronics,Mumbai,Mobile,Credit Card,0,21,2,2024-07-24,0,1,0,1
IND10241,29763.02,2024-08-05 07:00:00,Clothing,Hyderabad,Desktop,Credit Card,0,7,0,2024-08-05,1,1,4,6
IND10241,12190.82,2024-08-13 11:15:00,Travel Agency,Bengaluru,Mobile,Debit Card,0,11,1,2024-08-13,0,2,2,5
IND10241,17803.33,2024-07-16 10:00:00,Travel Agency,Delhi,Desktop,Credit Card,0,10,1,2024-07-16,1,1,1,5
IND10241,46979.16,2024-07-30 11:00:00,Jewelry,Delhi,Tablet,UPI,0,11,1,2024-07-30,2,0,1,3
IND10241,22561.22,2024-07-24 07:00:00,Travel Agency,Hyderabad,Mobile,UPI,0,7,2,2024-07-24,0,0,4,5
IND10241,24272.6,2024-08-06 17:30:00,Department Store,Chennai,Tablet,Credit Card,1,17,1,2024-08-06,2,1,3,4
IND10241,14490.04,2024-08-02 20:45:00,Travel Agency,Delhi,Desktop,Credit Card,0,20,4,2024-08-02,1,1,1,5
IND10241,48366.39,2024-08-04 08:00:00,Travel Agency,Hyderabad,Desktop,Debit Card,1,8,6,2024-08-04,1,2,4,5
IND10241,42312.28,2024-07-27 17:15:00,Department Store,Mumbai,Desktop,Debit Card,0,17,5,2024-07-27,1,2,0,4
IND10241,41741.33,2024-07-24 22:00:00,Jewelry,Hyderabad,Desktop,Credit Card,1,22,2,2024-07-24,1,1,4,3
IND10242,22014.94,2024-08-11 18:15:00,Pharmacy,Bengaluru,Mobile,UPI,0,18,6,2024-08-11,0,0,2,7
IND10242,45668.4,2024-07-24 00:45:00,Restaurant,Chennai,Desktop,UPI,0,0,2,2024-07-24,1,0,3,2
IND10242,13254.64,2024-07-15 22:45:00,Grocery Store,Bengaluru,Tablet,Credit Card,0,22,0,2024-07-15,2,1,2,0
IND10242,21406.1,2024-08-02 20:00:00,Jewelry,Hyderabad,Tablet,UPI,0,20,4,2024-08-02,2,0,4,3
IND10242,27614.0,2024-07-25 08:30:00,Electronics,Bengaluru,Tablet,Debit Card,1,8,3,2024-07-25,2,2,2,1
IND10242,43766.63,2024-07-15 04:45:00,Travel Agency,Hyderabad,Mobile,UPI,0,4,0,2024-07-15,0,0,4,5
IND10242,3398.57,2024-08-11 13:45:00,Restaurant,Hyderabad,Mobile,UPI,0,13,6,2024-08-11,0,0,4,2
IND10242,1477.34,2024-07-17 21:45:00,Pharmacy,Delhi,Desktop,Debit Card,0,21,2,2024-07-17,1,2,1,7
IND10242,47505.19,2024-07-29 12:15:00,Grocery Store,Mumbai,Tablet,Credit Card,0,12,0,2024-07-29,2,1,0,0
IND10242,48415.43,2024-08-02 08:15:00,Restaurant,Bengaluru,Tablet,UPI,0,8,4,2024-08-02,2,0,2,2
IND10242,8915.79,2024-07-16 18:15:00,Department Store,Hyderabad,Mobile,UPI,0,18,1,2024-07-16,0,0,4,4
IND10243,38828.39,2024-07-31 13:00:00,Clothing,Chennai,Tablet,Debit Card,0,13,2,2024-07-31,2,2,3,6
IND10243,18672.2,2024-07-18 23:00:00,Grocery Store,Chennai,Mobile,Debit Card,0,23,3,2024-07-18,0,2,3,0
IND10243,35311.22,2024-07-22 11:00:00,Grocery Store,Hyderabad,Desktop,UPI,0,11,0,2024-07-22,1,0,4,0
IND10243,22357.13,2024-07-24 21:00:00,Electronics,Delhi,Tablet,UPI,1,21,2,2024-07-24,2,0,1,1
IND10243,32296.98,2024-08-07 02:00:00,Restaurant,Chennai,Tablet,UPI,0,2,2,2024-08-07,2,0,3,2
IND10243,33888.93,2024-08-13 17:45:00,Grocery Store,Hyderabad,Desktop,Credit Card,0,17,1,2024-08-13,1,1,4,0
IND10243,17923.32,2024-07-19 12:00:00,Pharmacy,Delhi,Mobile,UPI,0,12,4,2024-07-19,0,0,1,7
IND10243,3161.63,2024-07-25 21:00:00,Electronics,Bengaluru,Desktop,Debit Card,0,21,3,2024-07-25,1,2,2,1
IND10243,3391.25,2024-08-06 04:15:00,Electronics,Mumbai,Mobile,Debit Card,0,4,1,2024-08-06,0,2,0,1
IND10243,42764.81,2024-08-01 11:45:00,Department Store,Mumbai,Desktop,Credit Card,0,11,3,2024-08-01,1,1,0,4
IND10244,8242.77,2024-07-19 08:15:00,Grocery Store,Chennai,Mobile,Credit Card,1,8,4,2024-07-19,0,1,3,0
IND10244,45439.81,2024-08-01 04:15:00,Restaurant,Hyderabad,Desktop,Credit Card,0,4,3,2024-08-01,1,1,4,2
IND10244,2963.02,2024-08-12 12:45:00,Clothing,Delhi,Desktop,Credit Card,0,12,0,2024-08-12,1,1,1,6
IND10244,11121.46,2024-07-29 16:15:00,Grocery Store,Chennai,Mobile,Debit Card,0,16,0,2024-07-29,0,2,3,0
IND10244,10722.62,2024-07-23 06:30:00,Jewelry,Bengaluru,Desktop,Credit Card,0,6,1,2024-07-23,1,1,2,3
IND10244,49136.05,2024-08-01 12:15:00,Clothing,Bengaluru,Desktop,UPI,0,12,3,2024-08-01,1,0,2,6
IND10244,26100.47,2024-07-19 20:30:00,Travel Agency,Hyderabad,Desktop,Credit Card,1,20,4,2024-07-19,1,1,4,5
IND10244,15957.83,2024-08-03 07:00:00,Department Store,Delhi,Desktop,Credit Card,0,7,5,2024-08-03,1,1,1,4
IND10244,48008.32,2024-08-02 11:00:00,Grocery Store,Chennai,Desktop,UPI,0,11,4,2024-08-02,1,0,3,0
IND10244,45448.41,2024-07-20 23:15:00,Grocery Store,Mumbai,Tablet,Debit Card,0,23,5,2024-07-20,2,2,0,0
IND10245,877.88,2024-07-17 15:45:00,Clothing,Chennai,Tablet,Debit Card,0,15,2,2024-07-17,2,2,3,6
IND10245,37479.55,2024-08-02 20:30:00,Electronics,Mumbai,Tablet,UPI,1,20,4,2024-08-02,2,0,0,1
IND10245,41974.16,2024-07-31 04:00:00,Department Store,Mumbai,Mobile,Debit Card,0,4,2,2024-07-31,0,2,0,4
IND10245,22226.24,2024-07-30 07:00:00,Department Store,Delhi,Desktop,Credit Card,0,7,1,2024-07-30,1,1,1,4
IND10245,6441.73,2024-08-11 23:30:00,Clothing,Chennai,Desktop,Credit Card,0,23,6,2024-08-11,1,1,3,6
IND10245,38045.88,2024-08-10 13:15:00,Grocery Store,Bengaluru,Desktop,Credit Card,0,13,5,2024-08-10,1,1,2,0
IND10245,2918.55,2024-08-05 00:45:00,Grocery Store,Bengaluru,Mobile,UPI,0,0,0,2024-08-05,0,0,2,0
IND10245,11904.8,2024-08-01 12:30:00,Restaurant,Mumbai,Tablet,Credit Card,0,12,3,2024-08-01,2,1,0,2
IND10245,47080.61,2024-08-08 23:30:00,Travel Agency,Delhi,Mobile,UPI,1,23,3,2024-08-08,0,0,1,5
IND10245,8149.29,2024-07-28 13:30:00,Travel Agency,Chennai,Mobile,Debit Card,0,13,6,2024-07-28,0,2,3,5
IND10245,37447.24,2024-07-31 11:45:00,Electronics,Mumbai,Tablet,UPI,0,11,2,2024-07-31,2,0,0,1
IND10245,26091.54,2024-07-20 02:15:00,Restaurant,Chennai,Mobile,UPI,0,2,5,2024-07-20,0,0,3,2
IND10246,4410.61,2024-07-26 18:00:00,Restaurant,Hyderabad,Mobile,Debit Card,0,18,4,2024-07-26,0,2,4,2
IND10246,16207.24,2024-07-26 19:00:00,Clothing,Hyderabad,Desktop,UPI,0,19,4,2024-07-26,1,0,4,6
IND10246,20942.02,2024-08-10 00:00:00,Grocery Store,Mumbai,Tablet,Debit Card,0,0,5,2024-08-10,2,2,0,0
IND10246,27876.18,2024-07-21 18:45:00,Electronics,Delhi,Desktop,UPI,0,18,6,2024-07-21,1,0,1,1
IND10246,7379.91,2024-07-19 23:15:00,Electronics,Bengaluru,Desktop,Credit Card,0,23,4,2024-07-19,1,1,2,1
IND10246,2285.9,2024-07-18 06:30:00,Restaurant,Bengaluru,Mobile,UPI,0,6,3,2024-07-18,0,0,2,2
IND10246,9043.53,2024-07-28 07:45:00,Department Store,Hyderabad,Mobile,UPI,0,7,6,2024-07-28,0,0,4,4
IND10246,41472.35,2024-08-06 16:45:00,Jewelry,Bengaluru,Desktop,Debit Card,1,16,1,2024-08-06,1,2,2,3
IND10246,4651.08,2024-07-22 10:00:00,Restaurant,Chennai,Desktop,Credit Card,0,10,0,2024-07-22,1,1,3,2
IND10246,17134.21,2024-08-03 12:00:00,Restaurant,Mumbai,Mobile,Debit Card,0,12,5,2024-08-03,0,2,0,2
IND10247,41507.59,2024-08-05 09:30:00,Travel Agency,Hyderabad,Mobile,Debit Card,0,9,0,2024-08-05,0,2,4,5
IND10247,30793.26,2024-08-11 16:30:00,Electronics,Delhi,Desktop,Debit Card,0,16,6,2024-08-11,1,2,1,1
IND10247,37111.85,2024-07-16 10:00:00,Travel Agency,Delhi,Desktop,UPI,1,10,1,2024-07-16,1,0,1,5
IND10247,17741.97,2024-08-03 17:30:00,Electronics,Hyderabad,Mobile,Credit Card,0,17,5,2024-08-03,0,1,4,1
IND10247,12004.37,2024-07-20 20:30:00,Electronics,Delhi,Mobile,Debit Card,0,20,5,2024-07-20,0,2,1,1
IND10247,45425.2,2024-08-05 22:15:00,Pharmacy,Hyderabad,Desktop,Credit Card,0,22,0,2024-08-05,1,1,4,7
IND10247,26577.56,2024-07-17 15:15:00,Restaurant,Bengaluru,Mobile,Credit Card,0,15,2,2024-07-17,0,1,2,2
IND10247,17817.28,2024-08-08 04:00:00,Pharmacy,Hyderabad,Tablet,UPI,0,4,3,2024-08-08,2,0,4,7
IND10247,601.46,2024-07-26 10:15:00,Department Store,Mumbai,Desktop,UPI,0,10,4,2024-07-26,1,0,0,4
IND10247,252.2,2024-07-20 14:00:00,Department Store,Delhi,Desktop,UPI,0,14,5,2024-07-20,1,0,1,4
IND10248,21473.38,2024-07-24 19:30:00,Pharmacy,Bengaluru,Tablet,Credit Card,0,19,2,2024-07-24,2,1,2,7
IND10248,35788.26,2024-07-18 06:00:00,Pharmacy,Bengaluru,Tablet,Debit Card,0,6,3,2024-07-18,2,2,2,7
IND10248,16488.81,2024-07-30 15:00:00,Department Store,Bengaluru,Desktop,Credit Card,0,15,1,2024-07-30,1,1,2,4
IND10248,38818.1,2024-08-01 04:30:00,Grocery Store,Mumbai,Tablet,UPI,0,4,3,2024-08-01,2,0,0,0
IND10248,47332.02,2024-07-20 22:15:00,Jewelry,Hyderabad,Mobile,Credit Card,1,22,5,2024-07-20,0,1,4,3
IND10248,13993.67,2024-08-01 01:30:00,Jewelry,Mumbai,Mobile,Credit Card,0,1,3,2024-08-01,0,1,0,3
IND10248,36764.82,2024-07-25 18:45:00,Restaurant,Delhi,Desktop,UPI,0,18,3,2024-07-25,1,0,1,2
IND10248,19640.72,2024-07-18 14:45:00,Department Store,Hyderabad,Tablet,Credit Card,0,14,3,2024-07-18,2,1,4,4
IND10248,39662.07,2024-08-05 22:45:00,Restaurant,Bengaluru,Mobile,UPI,0,22,0,2024-08-05,0,0,2,2
IND10248,8683.77,2024-08-10 17:45:00,Clothing,Chennai,Desktop,UPI,0,17,5,2024-08-10,1,0,3,6
IND10249,41247.53,2024-07-16 23:45:00,Restaurant,Mumbai,Tablet,UPI,0,23,1,2024-07-16,2,0,0,2
IND10249,16583.2,2024-07-20 06:00:00,Clothing,Hyderabad,Desktop,UPI,0,6,5,2024-07-20,1,0,4,6
IND10249,3198.1,2024-07-17 10:45:00,Travel Agency,Hyderabad,Mobile,Credit Card,0,10,2,2024-07-17,0,1,4,5
IND10249,704.78,2024-08-11 18:30:00,Department Store,Mumbai,Tablet,Credit Card,0,18,6,2024-08-11,2,1,0,4
IND10249,45802.6,2024-08-02 10:00:00,Pharmacy,Chennai,Desktop,Credit Card,0,10,4,2024-08-02,1,1,3,7
IND10249,36135.56,2024-08-10 22:30:00,Jewelry,Mumbai,Desktop,Debit Card,0,22,5,2024-08-10,1,2,0,3
IND10249,6846.82,2024-07-19 10:45:00,Clothing,Delhi,Tablet,Debit Card,0,10,4,2024-07-19,2,2,1,6
IND10249,20266.73,2024-08-02 09:00:00,Travel Agency,Hyderabad,Mobile,Debit Card,1,9,4,2024-08-02,0,2,4,5
IND10249,26916.69,2024-07-31 22:45:00,Clothing,Delhi,Tablet,UPI,0,22,2,2024-07-31,2,0,1,6
IND10249,14815.45,2024-07-31 04:30:00,Department Store,Bengaluru,Tablet,Credit Card,0,4,2,2024-07-31,2,1,2,4
IND10249,14318.21,2024-08-13 15:00:00,Electronics,Chennai,Tablet,UPI,0,15,1,2024-08-13,2,0,3,1
IND10249,10303.5,2024-08-10 01:00:00,Grocery Store,Chennai,Desktop,UPI,0,1,5,2024-08-10,1,0,3,0
IND10249,33682.44,2024-08-13 06:00:00,Electronics,Mumbai,Mobile,UPI,0,6,1,2024-08-13,0,0,0,1
IND10250,541.27,2024-07-17 09:45:00,Grocery Store,Delhi,Desktop,UPI,0,9,2,2024-07-17,1,0,1,0
IND10250,38228.06,2024-07-17 01:15:00,Grocery Store,Delhi,Mobile,UPI,0,1,2,2024-07-17,0,0,1,0
IND10250,37911.15,2024-07-27 04:30:00,Jewelry,Delhi,Desktop,Credit Card,1,4,5,2024-07-27,1,1,1,3
IND10250,18525.87,2024-08-03 09:15:00,Grocery Store,Hyderabad,Desktop,Credit Card,0,9,5,2024-08-03,1,1,4,0
IND10250,27920.05,2024-07-26 22:30:00,Department Store,Chennai,Mobile,UPI,0,22,4,2024-07-26,0,0,3,4
IND10250,31993.17,2024-07-25 21:30:00,Pharmacy,Hyderabad,Mobile,UPI,0,21,3,2024-07-25,0,0,4,7
IND10250,5693.27,2024-07-26 15:00:00,Electronics,Hyderabad,Desktop,UPI,0,15,4,2024-07-26,1,0,4,1
IND10250,38918.88,2024-08-07 23:45:00,Jewelry,Mumbai,Desktop,UPI,1,23,2,2024-08-07,1,0,0,3
IND10250,241.97,2024-08-07 11:30:00,Clothing,Mumbai,Mobile,Debit Card,0,11,2,2024-08-07,0,2,0,6
IND10250,7998.15,2024-08-06 05:45:00,Travel Agency,Bengaluru,Desktop,Debit Card,0,5,1,2024-08-06,1,2,2,5
IND10251,9093.1,2024-07-21 06:15:00,Pharmacy,Hyderabad,Tablet,Debit Card,0,6,6,2024-07-21,2,2,4,7
IND10251,45072.57,2024-07-23 03:45:00,Jewelry,Mumbai,Tablet,UPI,1,3,1,2024-07-23,2,0,0,3
IND10251,46612.3,2024-07-15 18:45:00,Pharmacy,Delhi,Tablet,UPI,0,18,0,2024-07-15,2,0,1,7
IND10251,22105.36,2024-08-01 05:45:00,Clothing,Hyderabad,Mobile,UPI,0,5,3,2024-08-01,0,0,4,6
IND10251,1160.46,2024-07-26 03:15:00,Grocery Store,Delhi,Desktop,Credit Card,0,3,4,2024-07-26,1,1,1,0
IND10251,25464.34,2024-08-08 12:15:00,Pharmacy,Chennai,Mobile,Credit Card,0,12,3,2024-08-08,0,1,3,7
IND10251,23098.96,2024-07-21 14:00:00,Jewelry,Bengaluru,Desktop,Debit Card,0,14,6,2024-07-21,1,2,2,3
IND10251,36408.28,2024-08-10 06:30:00,Pharmacy,Mumbai,Mobile,Debit Card,0,6,5,2024-08-10,0,2,0,7
IND10251,32410.98,2024-08-07 14:30:00,Pharmacy,Bengaluru,Desktop,Debit Card,0,14,2,2024-08-07,1,2,2,7
IND10251,24717.64,2024-07-26 12:45:00,Grocery Store,Chennai,Desktop,Debit Card,1,12,4,2024-07-26,1,2,3,0
IND10251,2929.98,2024-08-13 10:00:00,Grocery Store,Mumbai,Mobile,Credit Card,0,10,1,2024-08-13,0,1,0,0
IND10251,39589.03,2024-07-19 14:15:00,Department Store,Chennai,Mobile,UPI,0,14,4,2024-07-19,0,0,3,4
IND10252,9113.22,2024-07-26 07:30:00,Department Store,Chennai,Mobile,Debit Card,0,7,4,2024-07-26,0,2,3,4
IND10252,20049.86,2024-07-29 14:15:00,Grocery Store,Bengaluru,Desktop,Credit Card,0,14,0,2024-07-29,1,1,2,0
IND10252,36203.07,2024-07-22 16:45:00,Jewelry,Delhi,Desktop,UPI,0,16,0,2024-07-22,1,0,1,3
IND10252,9550.11,2024-08-08 15:00:00,Department Store,Hyderabad,Tablet,Credit Card,0,15,3,2024-08-08,2,1,4,4
IND10252,16076.74,2024-08-11 00:15:00,Jewelry,Bengaluru,Tablet,UPI,0,0,6,2024-08-11,2,0,2,3
IND10252,41968.55,2024-07-18 12:00:00,Department Store,Mumbai,Tablet,UPI,1,12,3,2024-07-18,2,0,0,4
IND10252,15912.51,2024-08-07 18:00:00,Jewelry,Bengaluru,Desktop,UPI,1,18,2,2024-08-07,1,0,2,3
IND10252,45327.08,2024-07-30 10:30:00,Clothing,Chennai,Desktop,Credit Card,0,10,1,2024-07-30,1,1,3,6
IND10252,34283.15,2024-08-05 19:45:00,Travel Agency,Delhi,Desktop,UPI,0,19,0,2024-08-05,1,0,1,5
IND10252,34881.77,2024-07-17 15:30:00,Electronics,Hyderabad,Mobile,Credit Card,1,15,2,2024-07-17,0,1,4,1
IND10252,12216.73,2024-07-21 10:45:00,Electronics,Mumbai,Desktop,Credit Card,0,10,6,2024-07-21,1,1,0,1
IND10252,15462.38,2024-07-24 04:00:00,Pharmacy,Mumbai,Tablet,UPI,0,4,2,2024-07-24,2,0,0,7
IND10252,36474.92,2024-07-23 08:15:00,Department Store,Mumbai,Tablet,Credit Card,0,8,1,2024-07-23,2,1,0,4
IND10253,24211.16,2024-07-16 21:00:00,Grocery Store,Bengaluru,Tablet,Debit Card,0,21,1,2024-07-16,2,2,2,0
IND10253,34278.06,2024-07-21 17:45:00,Electronics,Chennai,Tablet,Credit Card,1,17,6,2024-07-21,2,1,3,1
IND10253,49367.02,2024-07-16 08:15:00,Restaurant,Bengaluru,Desktop,UPI,0,8,1,2024-07-16,1,0,2,2
IND10253,33780.84,2024-08-02 19:45:00,Electronics,Mumbai,Tablet,Credit Card,0,19,4,2024-08-02,2,1,0,1
IND10253,47460.4,2024-07-20 04:00:00,Electronics,Mumbai,Desktop,Debit Card,1,4,5,2024-07-20,1,2,0,1
IND10253,12394.75,2024-07-29 02:00:00,Jewelry,Hyderabad,Desktop,Credit Card,0,2,0,2024-07-29,1,1,4,3
IND10253,23755.99,2024-07-30 05:00:00,Pharmacy,Bengaluru,Tablet,Debit Card,0,5,1,2024-07-30,2,2,2,7
IND10253,24238.14,2024-08-02 01:00:00,Pharmacy,Delhi,Desktop,Debit Card,0,1,4,2024-08-02,1,2,1,7
IND10253,10859.76,2024-08-09 21:00:00,Grocery Store,Chennai,Tablet,UPI,0,21,4,2024-08-09,2,0,3,0
IND10253,5800.96,2024-08-05 12:30:00,Jewelry,Hyderabad,Desktop,UPI,0,12,0,2024-08-05,1,0,4,3
IND10253,13366.65,2024-07-16 04:00:00,Jewelry,Bengaluru,Tablet,Debit Card,0,4,1,2024-07-16,2,2,2,3
IND10253,29226.53,2024-08-02 20:30:00,Grocery Store,Bengaluru,Mobile,Debit Card,0,20,4,2024-08-02,0,2,2,0
